arguments,births,cdcl_counters_applicable,configuration,conflicts,correct,decisions,expected_status,family,layer,log,max_depth,max_relation_arity,memory_mb,nclauses,nvars,preprocessing_seconds,proof_checker,proof_size_bytes,propagations,relation_table_size,returncode,run_id,seconds,seed,size,solver,status,timeout,verified
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,0.0,True,4.0,SAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n8.s8.s.cryptominisat5.xor_and_gaussian_on.log,,,2.65625,184,76,,not_applicable,0,50.0,,10,layer_a_v01_regression.n8.s8.s,0.005241375009063631,8,8,cryptominisat5,SAT,False,False
-st,,True,default,0.0,True,0.0,SAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n8.s8.s.z3.default.log,,,3.0625,184,76,,not_applicable,0,58.0,,0,layer_a_v01_regression.n8.s8.s,0.005028792016673833,8,8,z3,SAT,False,False
,,True,default,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.default.log,,,2.375,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.0063932499615475535,8,8,cadical,SAT,False,False
--congruence=false,,True,congruence_off,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.congruence_off.log,,,2.375,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005052166001405567,8,8,cadical,SAT,False,False
--congruence=true,,True,congruence_on,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.congruence_on.log,,,2.375,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005453833960928023,8,8,cadical,SAT,False,False
--elim=false,,True,bve_off,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.bve_off.log,,,2.390625,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.00532270799158141,8,8,cadical,SAT,False,False
--elim=true,,True,bve_on,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.bve_on.log,,,2.390625,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005344917008187622,8,8,cadical,SAT,False,False
--factor=false,,True,factor_off,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.factor_off.log,,,2.375,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005349167040549219,8,8,cadical,SAT,False,False
--factor=true,,True,factor_on,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.factor_on.log,,,2.34375,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005465125024784356,8,8,cadical,SAT,False,False
--elimdef=false,,True,elimdef_off,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.elimdef_off.log,,,2.34375,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005496333003975451,8,8,cadical,SAT,False,False
--elimdef=true,,True,elimdef_on,12.0,True,30.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cadical.elimdef_on.log,,,2.390625,326,91,,not_applicable,1684,193.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005808958027046174,8,8,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.kissat.default.log,,,2.0,326,91,,not_applicable,13197,401.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005449790973216295,8,8,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,11.0,True,52.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cryptominisat5.default.log,,,2.6875,326,91,,not_applicable,0,267.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005731415993068367,8,8,cryptominisat5,SAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,11.0,True,52.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cryptominisat5.xor_recovery_off.log,,,2.6875,326,91,,not_applicable,0,267.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.006189415988046676,8,8,cryptominisat5,SAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,11.0,True,52.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cryptominisat5.xor_recovery_on.log,,,2.65625,326,91,,not_applicable,0,267.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005981749971397221,8,8,cryptominisat5,SAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,11.0,True,52.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cryptominisat5.gaussian_off.log,,,2.671875,326,91,,not_applicable,0,267.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005510375020094216,8,8,cryptominisat5,SAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,11.0,True,52.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cryptominisat5.gaussian_on.log,,,2.671875,326,91,,not_applicable,0,267.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005663291027303785,8,8,cryptominisat5,SAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,11.0,True,52.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cryptominisat5.xor_and_gaussian_off.log,,,2.671875,326,91,,not_applicable,0,267.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005493625008966774,8,8,cryptominisat5,SAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,11.0,True,52.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.cryptominisat5.xor_and_gaussian_on.log,,,2.6875,326,91,,not_applicable,0,267.0,,10,layer_b_heterogeneous_tseitin.n8.s8.s,0.005460000014863908,8,8,cryptominisat5,SAT,False,False
-st,,True,default,7.0,True,40.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n8.s8.s.z3.default.log,,,3.078125,326,91,,not_applicable,0,117.0,,0,layer_b_heterogeneous_tseitin.n8.s8.s,0.005354583961889148,8,8,z3,SAT,False,False
,,True,default,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.default.log,,,2.578125,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.00665545801166445,8,8,cadical,SAT,False,False
--congruence=false,,True,congruence_off,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.congruence_off.log,,,2.578125,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.0051224579801782966,8,8,cadical,SAT,False,False
--congruence=true,,True,congruence_on,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.congruence_on.log,,,2.578125,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005155457998625934,8,8,cadical,SAT,False,False
--elim=false,,True,bve_off,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.bve_off.log,,,2.578125,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.0054203750332817435,8,8,cadical,SAT,False,False
--elim=true,,True,bve_on,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.bve_on.log,,,2.5625,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005317625007592142,8,8,cadical,SAT,False,False
--factor=false,,True,factor_off,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.factor_off.log,,,2.546875,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005695333005860448,8,8,cadical,SAT,False,False
--factor=true,,True,factor_on,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.factor_on.log,,,2.578125,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005101583024952561,8,8,cadical,SAT,False,False
--elimdef=false,,True,elimdef_off,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.elimdef_off.log,,,2.59375,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005586709012277424,8,8,cadical,SAT,False,False
--elimdef=true,,True,elimdef_on,12.0,True,30.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cadical.elimdef_on.log,,,2.609375,978,743,,not_applicable,9484,812.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005264916981104761,8,8,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.kissat.default.log,,,2.15625,978,743,,not_applicable,30388,1104.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.00566179194720462,8,8,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,16.0,True,68.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cryptominisat5.default.log,,,2.875,978,743,,not_applicable,0,317.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005314000009093434,8,8,cryptominisat5,SAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,16.0,True,68.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cryptominisat5.xor_recovery_off.log,,,2.875,978,743,,not_applicable,0,317.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.0056896250462159514,8,8,cryptominisat5,SAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,16.0,True,68.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cryptominisat5.xor_recovery_on.log,,,2.875,978,743,,not_applicable,0,317.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.006014959013555199,8,8,cryptominisat5,SAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,16.0,True,68.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cryptominisat5.gaussian_off.log,,,2.875,978,743,,not_applicable,0,317.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005421333014965057,8,8,cryptominisat5,SAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,16.0,True,68.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cryptominisat5.gaussian_on.log,,,2.875,978,743,,not_applicable,0,317.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005753292003646493,8,8,cryptominisat5,SAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,16.0,True,68.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cryptominisat5.xor_and_gaussian_off.log,,,2.84375,978,743,,not_applicable,0,317.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.0052907500066794455,8,8,cryptominisat5,SAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,16.0,True,68.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.cryptominisat5.xor_and_gaussian_on.log,,,2.875,978,743,,not_applicable,0,317.0,,10,layer_c_heterogeneous_tseitin.n8.s8.s,0.005272915994282812,8,8,cryptominisat5,SAT,False,False
-st,,True,default,14.0,True,72.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n8.s8.s.z3.default.log,,,3.640625,978,743,,not_applicable,0,425.0,,0,layer_c_heterogeneous_tseitin.n8.s8.s,0.0052983330097049475,8,8,z3,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.default.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.006260375026613474,8,8,cadical,SAT,False,False
--congruence=false,,True,congruence_off,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.congruence_off.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005316832975950092,8,8,cadical,SAT,False,False
--congruence=true,,True,congruence_on,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.congruence_on.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005507167021278292,8,8,cadical,SAT,False,False
--elim=false,,True,bve_off,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.bve_off.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005067291960585862,8,8,cadical,SAT,False,False
--elim=true,,True,bve_on,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.bve_on.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005336542031727731,8,8,cadical,SAT,False,False
--factor=false,,True,factor_off,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.factor_off.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005151875026058406,8,8,cadical,SAT,False,False
--factor=true,,True,factor_on,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.factor_on.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.004852165991906077,8,8,cadical,SAT,False,False
--elimdef=false,,True,elimdef_off,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.elimdef_off.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.0049429580103605986,8,8,cadical,SAT,False,False
--elimdef=true,,True,elimdef_on,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cadical.elimdef_on.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005008624983020127,8,8,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.kissat.default.log,,,1.6875,32,12,,not_applicable,0,12.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.004337166959885508,8,8,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,0.0,True,5.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cryptominisat5.default.log,,,2.59375,32,12,,not_applicable,0,12.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005139417015016079,8,8,cryptominisat5,SAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,0.0,True,5.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cryptominisat5.xor_recovery_off.log,,,2.625,32,12,,not_applicable,0,12.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005759749969001859,8,8,cryptominisat5,SAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,0.0,True,5.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cryptominisat5.xor_recovery_on.log,,,2.609375,32,12,,not_applicable,0,12.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005515582975931466,8,8,cryptominisat5,SAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,0.0,True,5.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cryptominisat5.gaussian_off.log,,,2.625,32,12,,not_applicable,0,12.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005418082990217954,8,8,cryptominisat5,SAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,0.0,True,5.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cryptominisat5.gaussian_on.log,,,2.625,32,12,,not_applicable,0,12.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005491040996275842,8,8,cryptominisat5,SAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,0.0,True,5.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cryptominisat5.xor_and_gaussian_off.log,,,2.609375,32,12,,not_applicable,0,12.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.005163582973182201,8,8,cryptominisat5,SAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,0.0,True,5.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.cryptominisat5.xor_and_gaussian_on.log,,,2.609375,32,12,,not_applicable,0,12.0,,10,layer_d_resolution_tseitin_reference.n8.s8.s,0.004932292038574815,8,8,cryptominisat5,SAT,False,False
-st,,True,default,0.0,True,0.0,SAT,layer_d_resolution_tseitin_reference,D,results/run_logs/layer_d_resolution_tseitin_reference.n8.s8.s.z3.default.log,,,2.921875,32,12,,not_applicable,0,7.0,,0,layer_d_resolution_tseitin_reference.n8.s8.s,0.00485616602236405,8,8,z3,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.default.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.005498334008734673,8,8,cadical,SAT,False,False
--congruence=false,,True,congruence_off,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.congruence_off.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.005487959017045796,8,8,cadical,SAT,False,False
--congruence=true,,True,congruence_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.congruence_on.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.005083999945782125,8,8,cadical,SAT,False,False
--elim=false,,True,bve_off,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.bve_off.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.0048944170121103525,8,8,cadical,SAT,False,False
--elim=true,,True,bve_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.bve_on.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.004840207984670997,8,8,cadical,SAT,False,False
--factor=false,,True,factor_off,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.factor_off.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.005003041005693376,8,8,cadical,SAT,False,False
--factor=true,,True,factor_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.factor_on.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.005089333048090339,8,8,cadical,SAT,False,False
--elimdef=false,,True,elimdef_off,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.elimdef_off.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.00525637500686571,8,8,cadical,SAT,False,False
--elimdef=true,,True,elimdef_on,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cadical.elimdef_on.log,,,2.203125,32,12,,not_applicable,0,0.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.005400833033490926,8,8,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.kissat.default.log,,,1.6875,32,12,,not_applicable,0,21.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.004760542011354119,8,8,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,0.0,True,5.0,SAT,layer_d_random_reordered_parity,D,results/run_logs/layer_d_random_reordered_parity.n8.s8.s.cryptominisat5.default.log,,,2.578125,32,12,,not_applicable,0,12.0,,10,layer_d_random_reordered_parity.n8.s8.s,0.005658750014845282,8,8,cryptominisat5,SAT,False,False
